Time step	Time[s]	Domain	Location	Type	Threshold 1	[%]	Threshold 2	[%]
69	691.0030730895654	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
69	691.0030730895654	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
69	691.0030730895654	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
69	691.0030730895654	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
69	691.0030730895654	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
69	691.0030730895654	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
69	691.0030730895654	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
69	691.0030730895654	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
69	691.0030730895654	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
70	702.1023449773296	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
70	702.1023449773296	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
70	702.1023449773296	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
70	702.1023449773296	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
70	702.1023449773296	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
71	713.2016168650938	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
71	713.2016168650938	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
71	713.2016168650938	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
71	713.2016168650938	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
71	713.2016168650938	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
72	724.300888752858	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
72	724.300888752858	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
72	724.300888752858	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
72	724.300888752858	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
72	724.300888752858	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
73	735.4001606406222	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
73	735.4001606406222	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
73	735.4001606406222	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
73	735.4001606406222	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
73	735.4001606406222	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
74	746.4994325283864	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
74	746.4994325283864	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
74	746.4994325283864	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
74	746.4994325283864	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
74	746.4994325283864	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
75	757.5987044161506	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
75	757.5987044161506	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
75	757.5987044161506	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
75	757.5987044161506	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
75	757.5987044161506	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
76	768.6979763039147	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
76	768.6979763039147	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
76	768.6979763039147	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
76	768.6979763039147	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
76	768.6979763039147	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
77	779.7972481916789	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
77	779.7972481916789	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
77	779.7972481916789	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
77	779.7972481916789	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
77	779.7972481916789	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
78	790.8965200794431	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
78	790.8965200794431	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
78	790.8965200794431	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
78	790.8965200794431	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
78	790.8965200794431	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
79	801.9957919672073	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
79	801.9957919672073	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
79	801.9957919672073	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
79	801.9957919672073	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
79	801.9957919672073	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
80	813.0950638549715	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
80	813.0950638549715	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
80	813.0950638549715	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
80	813.0950638549715	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
80	813.0950638549715	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
81	824.1943357427357	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
81	824.1943357427357	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
81	824.1943357427357	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
81	824.1943357427357	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
81	824.1943357427357	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
82	835.2936076304999	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
82	835.2936076304999	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
82	835.2936076304999	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
82	835.2936076304999	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
82	835.2936076304999	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
83	846.3928795182641	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
83	846.3928795182641	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
83	846.3928795182641	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
83	846.3928795182641	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
83	846.3928795182641	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
84	857.4921514060283	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
84	857.4921514060283	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
84	857.4921514060283	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
84	857.4921514060283	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
84	857.4921514060283	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
85	868.5914232937924	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
85	868.5914232937924	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
85	868.5914232937924	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
85	868.5914232937924	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
85	868.5914232937924	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
86	879.6906951815566	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
86	879.6906951815566	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
86	879.6906951815566	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
86	879.6906951815566	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
86	879.6906951815566	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
