Domain	Time step	Time[s]	Field	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Electrolyte + Separator	12	58.344575487007106	Normalized concentration	[]	1.0	1.0224717682531088	0.7576763107156615	1.3744706176118302	0.28343356981174433	27.720429904484316	0.022471768253108815	2.2471768253108815
Right active material	12	58.344575487007106	Intercalation fraction	[]	0.04	0.07445108266849848	0.041018085780804854	0.13632744174866296	0.021608367050941008	29.02357665790178	0.03445108266849848	86.12770667124619
Left active material	12	58.344575487007106	Potential vs Li.	[V]	0.0	0.05212700295036508	0.05204345759387439	0.052288147181836594	1.0757598823236019e-05	0.0206372862707522	0.05212700295036508	0.0
Electrolyte, left electrode	12	58.344575487007106	Potential vs Li.	[V]	-3.6801572266265046	-3.6703301613042867	-3.6757039271943395	-3.6665941385246623	0.000429425149826447	0.01169990521161955	0.009827065322217887	-0.2670284098493824
Separator	12	58.344575487007106	Potential vs Li.	[V]	-3.6801572266265046	-3.678358383233453	-3.681020829344459	-3.6756383033543925	0.0007826496631589552	0.021277145444169712	0.0017988433930513636	-0.04887952558212607
Electrolyte, right electrode	12	58.344575487007106	Potential vs Li.	[V]	-3.6801572266265046	-3.684271222483469	-3.686489063392376	-3.6809757730244477	0.00025993003822788214	0.007055127663822025	-0.004113995856964259	0.11178858955261109
Electrolyte + Separator	12	58.344575487007106	Potential vs Li.	[V]	-3.6801572266265046	-3.677442818954089	-3.686489063392376	-3.6665941385246623	0.00918579126701347	0.24978746697755658	0.0027144076724154864	-0.07375792677487605
Right active material	12	58.344575487007106	Potential vs Li.	[V]	-3.346647603707168	-3.5089648932061333	-3.5089810884063306	-3.508956460138912	1.253780840848824e-06	3.573078896502092e-05	-0.16231728949896507	4.850145839052848
Left active material	13	69.44384737477127	Intercalation fraction	[]	0.92	0.8968520508745852	0.7925138445318016	0.9202978337118926	0.02857572828480611	3.1862254489940263	-0.023147949125414846	-2.5160814266755267
Electrolyte, left electrode	13	69.44384737477127	Normalized concentration	[]	1.0	1.2522934677093285	1.0619923593797207	1.3898073141698486	0.015515547210796487	1.238970545711153	0.2522934677093285	25.22934677093285
Separator	13	69.44384737477127	Normalized concentration	[]	1.0	0.9781663625333779	0.8974877679051845	1.0641431272526303	0.024226205236117734	2.4766958018630096	-0.021833637466622147	-2.1833637466622147
Electrolyte, right electrode	13	69.44384737477127	Normalized concentration	[]	1.0	0.8082749230094767	0.7494979004466534	0.8988010929551703	0.007014077193634401	0.8677835961448365	-0.19172507699052332	-19.172507699052332
Electrolyte + Separator	13	69.44384737477127	Normalized concentration	[]	1.0	1.023280872095812	0.7494979004466534	1.3898073141698486	0.29319272750753234	28.65222398880921	0.023280872095811977	2.3280872095811977
Right active material	13	69.44384737477127	Intercalation fraction	[]	0.04	0.08100493844984502	0.04213486369598545	0.1434306162776528	0.02316256979193362	28.594021840116078	0.04100493844984502	102.51234612461255
Left active material	13	69.44384737477127	Potential vs Li.	[V]	0.0	0.05646900159385666	0.05638556772790879	0.05663005027652465	1.0748829435791972e-05	0.019034920279085692	0.05646900159385666	0.0
Electrolyte, left electrode	13	69.44384737477127	Potential vs Li.	[V]	-3.6801572266265046	-3.670242054776451	-3.6756328588263947	-3.666484464742668	0.00043134079943906237	0.011752380170058582	0.009915171850053639	-0.26942250668846
Separator	13	69.44384737477127	Potential vs Li.	[V]	-3.6801572266265046	-3.6782873337397595	-3.6809497962565088	-3.675567194075337	0.0007826245017651405	0.021276872379865787	0.001869892886745106	-0.05081013586093938
Electrolyte, right electrode	13	69.44384737477127	Potential vs Li.	[V]	-3.6801572266265046	-3.684225592647966	-3.6864718848407723	-3.6809044911302853	0.00026255206274012217	0.00712638398864166	-0.004068366021461323	0.11054870134422702
Electrolyte + Separator	13	69.44384737477127	Potential vs Li.	[V]	-3.6801572266265046	-3.6773753889094603	-3.6864718848407723	-3.666484464742668	0.009213581600672533	0.25054775828596754	0.002781837717044322	-0.0755901866615181
Right active material	13	69.44384737477127	Potential vs Li.	[V]	-3.346647603707168	-3.512671343551219	-3.5126874429067256	-3.512663021752667	1.2429016800161986e-06	3.5383375171074054e-05	-0.16602373984405094	4.960896978222092
Left active material	14	80.54311926253543	Intercalation fraction	[]	0.92	0.8931522935786639	0.7828010341960417	0.9202640786434265	0.03142549911029316	3.518492796380938	-0.02684770642133616	-2.9182289588408867
Electrolyte, left electrode	14	80.54311926253543	Normalized concentration	[]	1.0	1.2580116700562147	1.0624299443951524	1.4001610944932668	0.015994829406287447	1.2714372836906358	0.2580116700562147	25.801167005621473
Separator	14	80.54311926253543	Normalized concentration	[]	1.0	0.9770759871261805	0.8950332257485549	1.0646285957250072	0.024653498441270686	2.523191518989725	-0.02292401287381951	-2.292401287381951
Electrolyte, right electrode	14	80.54311926253543	Normalized concentration	[]	1.0	0.8041501314377051	0.7440687742465354	0.8963702763982959	0.007156152238161908	0.8899025142682944	-0.19584986856229492	-19.58498685622949
Electrolyte + Separator	14	80.54311926253543	Normalized concentration	[]	1.0	1.0238240013825688	0.7440687742465354	1.4001610944932668	0.2997226837501436	29.274824905979838	0.023824001382568794	2.3824001382568794
Right active material	14	80.54311926253543	Intercalation fraction	[]	0.04	0.08755879423119152	0.043743125003366794	0.15062822992664351	0.024407665491363417	27.87574418499191	0.04755879423119152	118.89698557797878
Left active material	14	80.54311926253543	Potential vs Li.	[V]	0.0	0.060390985454535744	0.060307617914873136	0.060551975723347896	1.0743481662817435e-05	0.017789876389580937	0.060390985454535744	0.0
Electrolyte, left electrode	14	80.54311926253543	Potential vs Li.	[V]	-3.6801572266265046	-3.6701851193598753	-3.67558735044673	-3.66641287785721	0.0004326332009743161	0.011787776008677387	0.009972107266629227	-0.27096959864865267
Separator	14	80.54311926253543	Potential vs Li.	[V]	-3.6801572266265046	-3.678241879615697	-3.680904394621172	-3.6755216561380024	0.0007826224825239192	0.021277080413350188	0.0019153470108075332	-0.05204524950590976
Electrolyte, right electrode	14	80.54311926253543	Potential vs Li.	[V]	-3.6801572266265046	-3.6841949096097792	-3.686458697055025	-3.680858966362795	0.0002641090786883341	0.007168705379816275	-0.004037682983274671	0.10971495875397422
Electrolyte + Separator	14	80.54311926253543	Potential vs Li.	[V]	-3.6801572266265046	-3.67733135864942	-3.686458697055025	-3.66641287785721	0.00923078276961629	0.2510185204796583	0.0028258679770845063	-0.07678661000239109
Right active material	14	80.54311926253543	Potential vs Li.	[V]	-3.346647603707168	-3.516831030938046	-3.516847073847762	-3.5168227724441556	1.2365673567104227e-06	3.5161409400437783e-05	-0.17018342723087798	5.085191134028016
Left active material	15	91.64239115029959	Intercalation fraction	[]	0.92	0.8894525362827425	0.7735397218712255	0.9202374677105806	0.03408227511247196	3.831826176458234	-0.030547463717257584	-3.3203764910062588
Electrolyte, left electrode	15	91.64239115029959	Normalized concentration	[]	1.0	1.2618243980779007	1.0626864542895313	1.407107037617765	0.016318184415922532	1.2932215006117929	0.2618243980779007	26.182439807790068
Separator	15	91.64239115029959	Normalized concentration	[]	1.0	0.9763050917337415	0.8933466749542284	1.064917356794114	0.024940597441366296	2.5545905324593083	-0.02369490826625853	-2.369490826625853
Electrolyte, right electrode	15	91.64239115029959	Normalized concentration	[]	1.0	0.8014160916400112	0.7405436531524768	0.8946989853534524	0.007243968831656771	0.9038961043103995	-0.19858390835998885	-19.858390835998886
Electrolyte + Separator	15	91.64239115029959	Normalized concentration	[]	1.0	1.0241872823256892	0.7405436531524768	1.407107037617765	0.30406843659223687	29.68875339886751	0.02418728232568923	2.418728232568923
Right active material	15	91.64239115029959	Intercalation fraction	[]	0.04	0.09411265001253805	0.04585046254163291	0.15792248884218504	0.025429706708969452	27.02049799423143	0.054112650012538045	135.2816250313451
Left active material	15	91.64239115029959	Potential vs Li.	[V]	0.0	0.063951941085135	0.06386859129363207	0.06411291484603684	1.0741937456657121e-05	0.016796890406111938	0.063951941085135	0.0
Electrolyte, left electrode	15	91.64239115029959	Potential vs Li.	[V]	-3.6801572266265046	-3.6701499265554425	-3.6755588108288633	-3.666368812954547	0.000433401857559348	0.011808832506353334	0.010007300071062097	-0.271925883999133
Separator	15	91.64239115029959	Potential vs Li.	[V]	-3.6801572266265046	-3.6782133177224594	-3.6808758107533475	-3.6754931003515385	0.0007826051168132531	0.02127677350962549	0.0019439089040451663	-0.052821354750299414
Electrolyte, right electrode	15	91.64239115029959	Potential vs Li.	[V]	-3.6801572266265046	-3.6841733677627104	-3.686445498649339	-3.6808303224969348	0.0002648548012409424	0.007188988541045768	-0.004016141136205853	0.1091296074838448
Electrolyte + Separator	15	91.64239115029959	Potential vs Li.	[V]	-3.6801572266265046	-3.6773029651787024	-3.686445498649339	-3.666368812954547	0.00923974481499683	0.2512641711191674	0.002854261447802209	-0.077558138743399
Right active material	15	91.64239115029959	Potential vs Li.	[V]	-3.346647603707168	-3.52122118689399	-3.5212372042352174	-3.521212957485189	1.2336889339801913e-06	3.5035826166539395e-05	-0.17457358318682203	5.2163718400898365
Left active material	16	102.74166303806375	Intercalation fraction	[]	0.92	0.8857527789868209	0.7647969688100376	0.9201817042483784	0.036571459051095837	4.128856258617564	-0.03424722101317912	-3.722524023171643
Electrolyte, left electrode	16	102.74166303806375	Normalized concentration	[]	1.0	1.264355426359893	1.0628463135967279	1.4117213056354352	0.01653339177724403	1.3076537999152715	0.26435542635989306	26.435542635989307
Separator	16	102.74166303806375	Normalized concentration	[]	1.0	0.9757757426807173	0.892205741311533	1.0650989574588436	0.025132821002450564	2.575675936910039	-0.024224257319282683	-2.4224257319282683
Electrolyte, right electrode	16	102.74166303806375	Normalized concentration	[]	1.0	0.7996076568243883	0.7382437416385119	0.8935679187026909	0.007299286364925216	0.9128584878624052	-0.20039234317561172	-20.03923431756117
Electrolyte + Separator	16	102.74166303806375	Normalized concentration	[]	1.0	1.0244288987111703	0.7382437416385119	1.4117213056354352	0.3069500370972084	29.96303964905529	0.024428898711170266	2.4428898711170266
Right active material	16	102.74166303806375	Intercalation fraction	[]	0.04	0.10066650579388457	0.04844182048302961	0.16525046207720967	0.02627442465998458	26.100463558124932	0.06066650579388457	151.66626448471143
Left active material	16	102.74166303806375	Potential vs Li.	[V]	0.0	0.06718625475404762	0.06710288179714459	0.0673472500056753	1.074371281941242e-05	0.01599093871021207	0.06718625475404762	0.0
Electrolyte, left electrode	16	102.74166303806375	Potential vs Li.	[V]	-3.6801572266265046	-3.670127646206022	-3.6755399016462014	-3.6663418854369225	0.00043379669979382035	0.011819662464380211	0.010029580420482631	-0.2725313024105892
Separator	16	102.74166303806375	Potential vs Li.	[V]	-3.6801572266265046	-3.678194448132733	-3.6808569828340607	-3.6754741812843825	0.0007826098424021159	0.021277011137865502	0.0019627784937714665	-0.05333409343411911
Electrolyte, right electrode	16	102.74166303806375	Potential vs Li.	[V]	-3.6801572266265046	-3.6841586582871764	-3.686435511667501	-3.680811459370427	0.0002652838568011758	0.0072006632017386826	-0.004001431660671795	0.10872991055166938
Electrolyte + Separator	16	102.74166303806375	Potential vs Li.	[V]	-3.6801572266265046	-3.6772844199190455	-3.686435511667501	-3.6663418854369225	0.009244708157880319	0.2514004113416889	0.0028728067074590413	-0.07806206448664318
Right active material	16	102.74166303806375	Potential vs Li.	[V]	-3.346647603707168	-3.5256576717720596	-3.5256736754125124	-3.525649458672878	1.2321206556266147e-06	3.4947257230639515e-05	-0.1790100680648914	5.3489368843793805
Left active material	17	113.84093492582791	Intercalation fraction	[]	0.92	0.8820530216908996	0.7566576178465153	0.9201470287282688	0.03891233435395718	4.411564089349338	-0.03794697830910043	-4.124671555337003
Electrolyte, left electrode	17	113.84093492582791	Normalized concentration	[]	1.0	1.2660264366176153	1.0629531927812055	1.4147569088737515	0.01667478140258161	1.3170958299351776	0.26602643661761527	26.602643661761526
Separator	17	113.84093492582791	Normalized concentration	[]	1.0	0.9754216589262846	0.8914438981552543	1.065220500911688	0.02526122123529591	2.5897744841020356	-0.02457834107371537	-2.457834107371537
Electrolyte, right electrode	17	113.84093492582791	Normalized concentration	[]	1.0	0.7984154154659008	0.7367363048686109	0.8928124312190853	0.007334834601536157	0.9186739708989615	-0.20158458453409922	-20.15845845340992
Electrolyte + Separator	17	113.84093492582791	Normalized concentration	[]	1.0	1.0245885359906877	0.7367363048686109	1.4147569088737515	0.3088516697912851	30.143970866573525	0.024588535990687665	2.4588535990687665
Right active material	17	113.84093492582791	Intercalation fraction	[]	0.04	0.1072203615752311	0.05148811693180076	0.17262088312830645	0.026975333416292838	25.158778631194252	0.06722036157523109	168.05090393807774
Left active material	17	113.84093492582791	Potential vs Li.	[V]	0.0	0.07011999601171288	0.07003658244392372	0.07028102927902789	1.0746935830061933e-05	0.015326492357844734	0.07011999601171288	0.0
Electrolyte, left electrode	17	113.84093492582791	Potential vs Li.	[V]	-3.6801572266265046	-3.670113696598908	-3.675527305857415	-3.6663258948620894	0.0004339625617572758	0.011824226648865463	0.010043530027596503	-0.27291035162655597
Separator	17	113.84093492582791	Potential vs Li.	[V]	-3.6801572266265046	-3.678181875571095	-3.6808444357054695	-3.675461577891127	0.0007826126378978008	0.02127715986789598	0.001975351055409469	-0.05367572453474269
Electrolyte, right electrode	17	113.84093492582791	Potential vs Li.	[V]	-3.6801572266265046	-3.684148562558198	-3.6864283321723272	-3.6807988938535674	0.0002655438451952234	0.007207739880354159	-0.003991335931693207	0.10845558181088778
Electrolyte + Separator	17	113.84093492582791	Potential vs Li.	[V]	-3.6801572266265046	-3.677272323359159	-3.6864283321723272	-3.6663258948620894	0.009247225210930316	0.2514696872513116	0.0028849032673456954	-0.07839076130967926
Right active material	17	113.84093492582791	Potential vs Li.	[V]	-3.346647603707168	-3.5300576451847623	-3.5300736405930517	-3.5300494417525563	1.2311866839751438e-06	3.487724019617383e-05	-0.1834100414775941	5.480410942413717
Left active material	18	124.94020681359207	Intercalation fraction	[]	0.92	0.8783532643949781	0.7491634871390986	0.9201209364536923	0.04111929979640628	4.6814079782247875	-0.04164673560502197	-4.526819087502387
Electrolyte, left electrode	18	124.94020681359207	Normalized concentration	[]	1.0	1.2671199638628616	1.0630286045431188	1.4167271141905406	0.01676614563191378	1.3231695585307819	0.26711996386286163	26.711996386286163
Separator	18	124.94020681359207	Normalized concentration	[]	1.0	0.9751875572160779	0.8909363986172366	1.0653057143920055	0.02534738969110364	2.599232271117771	-0.02481244278392214	-2.481244278392214
